CustomerId,Frequency,Monetary,Stability,Recency
CustomerId_2457,22,52817.0,2423.36420885194,43
CustomerId_2457,22,52817.0,2423.36420885194,40
CustomerId_2457,22,52817.0,2423.36420885194,22
CustomerId_2457,22,52817.0,2423.36420885194,15
CustomerId_2457,22,52817.0,2423.36420885194,11
CustomerId_2457,22,52817.0,2423.36420885194,5
CustomerId_2458,1,500.0,0.0,70
CustomerId_2459,399,818115.0,5421.228838790144,90
CustomerId_2459,399,818115.0,5421.228838790144,89
CustomerId_2459,399,818115.0,5421.228838790144,88
CustomerId_2459,399,818115.0,5421.228838790144,87
CustomerId_2459,399,818115.0,5421.228838790144,86
CustomerId_2459,399,818115.0,5421.228838790144,85
CustomerId_2459,399,818115.0,5421.228838790144,84
CustomerId_2459,399,818115.0,5421.228838790144,83
CustomerId_2459,399,818115.0,5421.228838790144,82
CustomerId_2459,399,818115.0,5421.228838790144,80
CustomerId_2459,399,818115.0,5421.228838790144,79
CustomerId_2459,399,818115.0,5421.228838790144,78
CustomerId_2459,399,818115.0,5421.228838790144,76
CustomerId_2459,399,818115.0,5421.228838790144,66
CustomerId_2459,399,818115.0,5421.228838790144,65
CustomerId_2459,399,818115.0,5421.228838790144,64
CustomerId_2459,399,818115.0,5421.228838790144,63
CustomerId_2459,399,818115.0,5421.228838790144,56
CustomerId_2459,399,818115.0,5421.228838790144,55
CustomerId_2459,399,818115.0,5421.228838790144,50
CustomerId_2459,399,818115.0,5421.228838790144,49
CustomerId_2459,399,818115.0,5421.228838790144,29
CustomerId_2459,399,818115.0,5421.228838790144,28
CustomerId_2459,399,818115.0,5421.228838790144,27
CustomerId_2459,399,818115.0,5421.228838790144,25
CustomerId_2459,399,818115.0,5421.228838790144,23
CustomerId_2461,7,5450.0,410.13934914158835,53
CustomerId_2461,7,5450.0,410.13934914158835,51
CustomerId_2462,5,20000.0,6745.368781616021,5
CustomerId_2463,7,6700.0,1198.759279223235,87
CustomerId_2463,7,6700.0,1198.759279223235,85
CustomerId_2463,7,6700.0,1198.759279223235,84
CustomerId_2465,1,1000.0,0.0,53
CustomerId_2468,2,1800.0,141.4213562373095,70
CustomerId_2469,28,120000.0,6069.70096802716,46
CustomerId_2469,28,120000.0,6069.70096802716,32
CustomerId_2469,28,120000.0,6069.70096802716,25
CustomerId_2469,28,120000.0,6069.70096802716,19
CustomerId_2469,28,120000.0,6069.70096802716,12
CustomerId_2469,28,120000.0,6069.70096802716,5
CustomerId_2470,2,20500.0,13788.582233137677,37
CustomerId_2470,2,20500.0,13788.582233137677,36
CustomerId_2471,2,1500.0,353.5533905932738,1
CustomerId_2474,11,40000.0,5869.799439039247,18
CustomerId_2474,11,40000.0,5869.799439039247,5
CustomerId_2477,310,611700.5,5375.130091062697,89
CustomerId_2477,310,611700.5,5375.130091062697,88
CustomerId_2477,310,611700.5,5375.130091062697,87
CustomerId_2477,310,611700.5,5375.130091062697,86
CustomerId_2477,310,611700.5,5375.130091062697,85
CustomerId_2477,310,611700.5,5375.130091062697,84
CustomerId_2477,310,611700.5,5375.130091062697,83
CustomerId_2477,310,611700.5,5375.130091062697,82
CustomerId_2477,310,611700.5,5375.130091062697,81
CustomerId_2477,310,611700.5,5375.130091062697,80
CustomerId_2477,310,611700.5,5375.130091062697,41
CustomerId_2477,310,611700.5,5375.130091062697,40
CustomerId_2480,1,10000.0,0.0,15
CustomerId_2481,6,20000.0,6088.2400303098,4
CustomerId_2482,10,-3835.0,826.6735550788272,70
CustomerId_2482,10,-3835.0,826.6735550788272,66
CustomerId_2482,10,-3835.0,826.6735550788272,60
CustomerId_2482,10,-3835.0,826.6735550788272,44
CustomerId_2482,10,-3835.0,826.6735550788272,37
CustomerId_2482,10,-3835.0,826.6735550788272,35
CustomerId_2485,1,5000.0,0.0,18
CustomerId_2488,2,80000.0,0.0,0
CustomerId_2489,1,10000.0,0.0,3
CustomerId_2490,1,5000.0,0.0,31
CustomerId_2491,85,311200.0,5418.088536112534,89
CustomerId_2491,85,311200.0,5418.088536112534,88
CustomerId_2491,85,311200.0,5418.088536112534,85
CustomerId_2491,85,311200.0,5418.088536112534,82
CustomerId_2491,85,311200.0,5418.088536112534,81
CustomerId_2491,85,311200.0,5418.088536112534,77
CustomerId_2491,85,311200.0,5418.088536112534,75
CustomerId_2491,85,311200.0,5418.088536112534,74
CustomerId_2491,85,311200.0,5418.088536112534,67
CustomerId_2491,85,311200.0,5418.088536112534,66
CustomerId_2491,85,311200.0,5418.088536112534,65
CustomerId_2491,85,311200.0,5418.088536112534,60
CustomerId_2491,85,311200.0,5418.088536112534,59
CustomerId_2491,85,311200.0,5418.088536112534,58
CustomerId_2491,85,311200.0,5418.088536112534,57
CustomerId_2491,85,311200.0,5418.088536112534,53
CustomerId_2491,85,311200.0,5418.088536112534,47
CustomerId_2491,85,311200.0,5418.088536112534,45
CustomerId_2491,85,311200.0,5418.088536112534,39
CustomerId_2491,85,311200.0,5418.088536112534,35
CustomerId_2491,85,311200.0,5418.088536112534,33
CustomerId_2491,85,311200.0,5418.088536112534,25
CustomerId_2491,85,311200.0,5418.088536112534,21
CustomerId_2491,85,311200.0,5418.088536112534,20
CustomerId_2491,85,311200.0,5418.088536112534,19
CustomerId_2491,85,311200.0,5418.088536112534,18
CustomerId_2491,85,311200.0,5418.088536112534,12
CustomerId_2491,85,311200.0,5418.088536112534,11
CustomerId_2491,85,311200.0,5418.088536112534,5
CustomerId_2491,85,311200.0,5418.088536112534,4
CustomerId_2492,6,19000.0,7626.707459098367,46
CustomerId_2493,1,1000.0,0.0,5
CustomerId_2494,3,3900.0,3235.737937472687,24
CustomerId_2495,6,2950.0,842.8621872326856,58
CustomerId_2495,6,2950.0,842.8621872326856,50
CustomerId_2495,6,2950.0,842.8621872326856,46
CustomerId_2496,2,30000.0,0.0,35
CustomerId_2497,2,280500.0,197636.34534164003,61
CustomerId_2498,6,16850.0,2745.981913026134,5
CustomerId_2501,8,119000.0,28612.87172884659,32
CustomerId_2501,8,119000.0,28612.87172884659,25
CustomerId_2501,8,119000.0,28612.87172884659,12
CustomerId_2503,1,1500.0,0.0,45
CustomerId_2504,6,20000.0,6088.2400303098,19
CustomerId_2505,4,6000.0,1914.854215512676,36
CustomerId_2505,4,6000.0,1914.854215512676,26
CustomerId_2506,9,40000.0,6559.556218051475,46
CustomerId_2506,9,40000.0,6559.556218051475,11
CustomerId_2508,14,60000.0,6157.27926214882,25
CustomerId_2508,14,60000.0,6157.27926214882,19
CustomerId_2508,14,60000.0,6157.27926214882,12
CustomerId_2512,1,1000.0,0.0,86
CustomerId_2513,6,19000.0,7626.707459098367,46
CustomerId_2514,16,8950.0,752.5199332908065,47
CustomerId_2514,16,8950.0,752.5199332908065,44
CustomerId_2514,16,8950.0,752.5199332908065,41
CustomerId_2514,16,8950.0,752.5199332908065,37
CustomerId_2514,16,8950.0,752.5199332908065,34
CustomerId_2514,16,8950.0,752.5199332908065,32
CustomerId_2514,16,8950.0,752.5199332908065,31
CustomerId_2514,16,8950.0,752.5199332908065,29
CustomerId_2514,16,8950.0,752.5199332908065,20
CustomerId_2515,12,13470.0,3152.846116822646,57
CustomerId_2515,12,13470.0,3152.846116822646,52
CustomerId_2515,12,13470.0,3152.846116822646,51
CustomerId_2515,12,13470.0,3152.846116822646,13
CustomerId_2519,30,36115.0,1221.4114809297996,66
CustomerId_2519,30,36115.0,1221.4114809297996,63
CustomerId_2519,30,36115.0,1221.4114809297996,61
CustomerId_2519,30,36115.0,1221.4114809297996,60
CustomerId_2519,30,36115.0,1221.4114809297996,55
CustomerId_2519,30,36115.0,1221.4114809297996,52
CustomerId_2519,30,36115.0,1221.4114809297996,49
CustomerId_2519,30,36115.0,1221.4114809297996,11
CustomerId_2520,14,24050.0,2097.650438618733,68
CustomerId_2520,14,24050.0,2097.650438618733,67
CustomerId_2520,14,24050.0,2097.650438618733,62
CustomerId_2520,14,24050.0,2097.650438618733,13
CustomerId_2522,1,1000.0,0.0,56
CustomerId_2523,5,2980.0,1142.838571277676,82
CustomerId_2525,1,20000.0,0.0,58
CustomerId_2526,1,1000.0,0.0,26
CustomerId_2527,5,3980.0,456.1578674099571,59
CustomerId_2527,5,3980.0,456.1578674099571,40
CustomerId_2527,5,3980.0,456.1578674099571,37
CustomerId_2528,610,1695194.3,22872.844886611598,75
CustomerId_2528,610,1695194.3,22872.844886611598,74
CustomerId_2528,610,1695194.3,22872.844886611598,54
CustomerId_2528,610,1695194.3,22872.844886611598,48
CustomerId_2528,610,1695194.3,22872.844886611598,47
CustomerId_2528,610,1695194.3,22872.844886611598,46
CustomerId_2528,610,1695194.3,22872.844886611598,45
CustomerId_2528,610,1695194.3,22872.844886611598,44
CustomerId_2528,610,1695194.3,22872.844886611598,43
CustomerId_2528,610,1695194.3,22872.844886611598,42
CustomerId_2528,610,1695194.3,22872.844886611598,39
CustomerId_2528,610,1695194.3,22872.844886611598,38
CustomerId_2528,610,1695194.3,22872.844886611598,35
CustomerId_2528,610,1695194.3,22872.844886611598,33
CustomerId_2528,610,1695194.3,22872.844886611598,30
CustomerId_2528,610,1695194.3,22872.844886611598,27
CustomerId_2528,610,1695194.3,22872.844886611598,26
CustomerId_2528,610,1695194.3,22872.844886611598,25
CustomerId_2528,610,1695194.3,22872.844886611598,21
CustomerId_2528,610,1695194.3,22872.844886611598,19
CustomerId_2528,610,1695194.3,22872.844886611598,18
CustomerId_2529,63,137000.0,4170.904143258129,74
CustomerId_2529,63,137000.0,4170.904143258129,67
CustomerId_2529,63,137000.0,4170.904143258129,65
CustomerId_2529,63,137000.0,4170.904143258129,61
CustomerId_2529,63,137000.0,4170.904143258129,59
CustomerId_2529,63,137000.0,4170.904143258129,58
CustomerId_2529,63,137000.0,4170.904143258129,53
CustomerId_2529,63,137000.0,4170.904143258129,52
CustomerId_2529,63,137000.0,4170.904143258129,46
CustomerId_2529,63,137000.0,4170.904143258129,43
CustomerId_2529,63,137000.0,4170.904143258129,18
CustomerId_2530,12,24000.0,3789.938833759242,60
CustomerId_2531,133,188005.75,2774.7502819289566,90
CustomerId_2531,133,188005.75,2774.7502819289566,89
CustomerId_2531,133,188005.75,2774.7502819289566,88
CustomerId_2531,133,188005.75,2774.7502819289566,87
CustomerId_2531,133,188005.75,2774.7502819289566,86
CustomerId_2531,133,188005.75,2774.7502819289566,85
CustomerId_2531,133,188005.75,2774.7502819289566,84
CustomerId_2531,133,188005.75,2774.7502819289566,78
CustomerId_2531,133,188005.75,2774.7502819289566,77
CustomerId_2531,133,188005.75,2774.7502819289566,69
CustomerId_2531,133,188005.75,2774.7502819289566,68
CustomerId_2531,133,188005.75,2774.7502819289566,66
CustomerId_2531,133,188005.75,2774.7502819289566,51
CustomerId_2531,133,188005.75,2774.7502819289566,50
CustomerId_2531,133,188005.75,2774.7502819289566,49
CustomerId_2531,133,188005.75,2774.7502819289566,17
CustomerId_2531,133,188005.75,2774.7502819289566,16
CustomerId_2531,133,188005.75,2774.7502819289566,15
CustomerId_2531,133,188005.75,2774.7502819289566,14
CustomerId_2531,133,188005.75,2774.7502819289566,10
CustomerId_2531,133,188005.75,2774.7502819289566,8
CustomerId_2531,133,188005.75,2774.7502819289566,2
CustomerId_2532,1,10000.0,0.0,0
CustomerId_2534,1,1000.0,0.0,74
CustomerId_2535,14,195100.0,28474.350323995568,75
CustomerId_2535,14,195100.0,28474.350323995568,74
CustomerId_2535,14,195100.0,28474.350323995568,71
CustomerId_2535,14,195100.0,28474.350323995568,68
CustomerId_2535,14,195100.0,28474.350323995568,58
CustomerId_2536,1,500.0,0.0,32
CustomerId_2537,15,75526.0,7549.050228497686,90
CustomerId_2537,15,75526.0,7549.050228497686,89
CustomerId_2537,15,75526.0,7549.050228497686,58
CustomerId_2537,15,75526.0,7549.050228497686,57
CustomerId_2537,15,75526.0,7549.050228497686,53
CustomerId_2537,15,75526.0,7549.050228497686,18
CustomerId_2537,15,75526.0,7549.050228497686,16
CustomerId_2537,15,75526.0,7549.050228497686,14
CustomerId_2537,15,75526.0,7549.050228497686,11
CustomerId_2538,4,9000.0,6601.767440112787,54
CustomerId_2539,8,40000.0,6000.0,4
CustomerId_2541,1,1000.0,0.0,0
CustomerId_2543,4,9000.0,6601.767440112787,54
CustomerId_2544,139,180485.0,1379.4106923989898,88
CustomerId_2544,139,180485.0,1379.4106923989898,87
CustomerId_2544,139,180485.0,1379.4106923989898,85
CustomerId_2544,139,180485.0,1379.4106923989898,84
CustomerId_2544,139,180485.0,1379.4106923989898,83
CustomerId_2544,139,180485.0,1379.4106923989898,82
CustomerId_2544,139,180485.0,1379.4106923989898,81
CustomerId_2544,139,180485.0,1379.4106923989898,79
CustomerId_2544,139,180485.0,1379.4106923989898,78
CustomerId_2544,139,180485.0,1379.4106923989898,77
CustomerId_2544,139,180485.0,1379.4106923989898,76
CustomerId_2544,139,180485.0,1379.4106923989898,75
CustomerId_2544,139,180485.0,1379.4106923989898,74
CustomerId_2544,139,180485.0,1379.4106923989898,72
CustomerId_2544,139,180485.0,1379.4106923989898,71
CustomerId_2544,139,180485.0,1379.4106923989898,70
CustomerId_2544,139,180485.0,1379.4106923989898,69
CustomerId_2544,139,180485.0,1379.4106923989898,68
CustomerId_2544,139,180485.0,1379.4106923989898,67
CustomerId_2544,139,180485.0,1379.4106923989898,65
CustomerId_2544,139,180485.0,1379.4106923989898,64
CustomerId_2544,139,180485.0,1379.4106923989898,63
CustomerId_2544,139,180485.0,1379.4106923989898,62
CustomerId_2544,139,180485.0,1379.4106923989898,60
CustomerId_2544,139,180485.0,1379.4106923989898,57
CustomerId_2544,139,180485.0,1379.4106923989898,52
CustomerId_2544,139,180485.0,1379.4106923989898,48
CustomerId_2544,139,180485.0,1379.4106923989898,46
CustomerId_2544,139,180485.0,1379.4106923989898,36
CustomerId_2544,139,180485.0,1379.4106923989898,26
CustomerId_2545,9,5800.0,1017.1788327417052,25
CustomerId_2545,9,5800.0,1017.1788327417052,10
CustomerId_2546,109,144740.0,2576.518277096444,25
CustomerId_2546,109,144740.0,2576.518277096444,22
CustomerId_2546,109,144740.0,2576.518277096444,20
CustomerId_2546,109,144740.0,2576.518277096444,19
CustomerId_2546,109,144740.0,2576.518277096444,18
CustomerId_2546,109,144740.0,2576.518277096444,16
CustomerId_2546,109,144740.0,2576.518277096444,15
CustomerId_2546,109,144740.0,2576.518277096444,14
CustomerId_2546,109,144740.0,2576.518277096444,12
CustomerId_2546,109,144740.0,2576.518277096444,11
CustomerId_2546,109,144740.0,2576.518277096444,10
CustomerId_2546,109,144740.0,2576.518277096444,8
CustomerId_2546,109,144740.0,2576.518277096444,7
CustomerId_2546,109,144740.0,2576.518277096444,6
CustomerId_2546,109,144740.0,2576.518277096444,5
CustomerId_2546,109,144740.0,2576.518277096444,4
CustomerId_2546,109,144740.0,2576.518277096444,1
CustomerId_2546,109,144740.0,2576.518277096444,0
CustomerId_2548,34,39001.0,2557.441087536726,74
CustomerId_2548,34,39001.0,2557.441087536726,72
CustomerId_2548,34,39001.0,2557.441087536726,71
CustomerId_2548,34,39001.0,2557.441087536726,46
CustomerId_2549,7,25000.0,5593.363414414826,11
CustomerId_2550,12,50000.0,5886.553758483409,46
CustomerId_2550,12,50000.0,5886.553758483409,33
CustomerId_2550,12,50000.0,5886.553758483409,19
CustomerId_2552,7,10504.0,956.0346676320298,85
CustomerId_2552,7,10504.0,956.0346676320298,84
CustomerId_2554,5,103450.0,29119.890109682765,61
CustomerId_2554,5,103450.0,29119.890109682765,55
CustomerId_2555,3,42500.0,23239.693055919077,84
CustomerId_2555,3,42500.0,23239.693055919077,81
CustomerId_2556,1,50000.0,0.0,87
CustomerId_2557,2,1500.0,353.5533905932738,13
CustomerId_2558,1,500.0,0.0,66
CustomerId_2559,1,1000.0,0.0,35
CustomerId_2560,5,20000.0,6745.368781616021,4
CustomerId_2561,1,40000.0,0.0,1
CustomerId_2562,21,200250.0,24487.424897573157,1
CustomerId_2562,21,200250.0,24487.424897573157,0
CustomerId_2564,35,164000.0,6062.281790233912,67
CustomerId_2564,35,164000.0,6062.281790233912,60
CustomerId_2564,35,164000.0,6062.281790233912,53
CustomerId_2564,35,164000.0,6062.281790233912,46
CustomerId_2564,35,164000.0,6062.281790233912,32
CustomerId_2564,35,164000.0,6062.281790233912,25
CustomerId_2564,35,164000.0,6062.281790233912,18
CustomerId_2564,35,164000.0,6062.281790233912,11
CustomerId_2564,35,164000.0,6062.281790233912,4
CustomerId_2565,4,1950.0,1297.674201536477,2
CustomerId_2565,4,1950.0,1297.674201536477,0
CustomerId_2569,10,5695.0,874.3710437921776,58
CustomerId_2569,10,5695.0,874.3710437921776,57
CustomerId_2570,1,500.0,0.0,54
CustomerId_2571,12,11890.0,1550.4688929091055,20
CustomerId_2571,12,11890.0,1550.4688929091055,19
CustomerId_2571,12,11890.0,1550.4688929091055,16
CustomerId_2572,2,20000.0,0.0,4
CustomerId_2574,58,120022.5,6107.776617608238,28
CustomerId_2574,58,120022.5,6107.776617608238,27
CustomerId_2574,58,120022.5,6107.776617608238,26
CustomerId_2574,58,120022.5,6107.776617608238,25
CustomerId_2574,58,120022.5,6107.776617608238,23
CustomerId_2574,58,120022.5,6107.776617608238,9
CustomerId_2574,58,120022.5,6107.776617608238,8
CustomerId_2574,58,120022.5,6107.776617608238,7
CustomerId_2576,1,-5000.0,0.0,54
CustomerId_2577,7,130000.0,16681.89780228,83
CustomerId_2577,7,130000.0,16681.89780228,82
CustomerId_2579,1,1000.0,0.0,25
CustomerId_2580,9,22002.46,3783.619517980692,65
CustomerId_2580,9,22002.46,3783.619517980692,64
CustomerId_2580,9,22002.46,3783.619517980692,61
CustomerId_2582,6,40000.0,9831.92080250175,60
CustomerId_2584,4,142568.0,70913.45045899262,62
CustomerId_2584,4,142568.0,70913.45045899262,20
CustomerId_2587,2,31000.0,13435.028842544403,3
CustomerId_2587,2,31000.0,13435.028842544403,0
CustomerId_2588,175,403603.0,5428.693513021813,72
CustomerId_2588,175,403603.0,5428.693513021813,67
CustomerId_2588,175,403603.0,5428.693513021813,66
CustomerId_2588,175,403603.0,5428.693513021813,65
CustomerId_2588,175,403603.0,5428.693513021813,61
CustomerId_2588,175,403603.0,5428.693513021813,59
CustomerId_2588,175,403603.0,5428.693513021813,58
CustomerId_2588,175,403603.0,5428.693513021813,57
CustomerId_2588,175,403603.0,5428.693513021813,56
CustomerId_2588,175,403603.0,5428.693513021813,55
CustomerId_2588,175,403603.0,5428.693513021813,54
CustomerId_2589,17,70000.0,9013.686488759582,82
CustomerId_2589,17,70000.0,9013.686488759582,68
CustomerId_2591,1,10000.0,0.0,40
CustomerId_2592,6,40000.0,9831.92080250175,5
CustomerId_2594,3,1055000.0,548482.7557301444,34
CustomerId_2595,79,149819.0,4261.087936638367,85
CustomerId_2595,79,149819.0,4261.087936638367,81
CustomerId_2595,79,149819.0,4261.087936638367,80
CustomerId_2595,79,149819.0,4261.087936638367,56
CustomerId_2595,79,149819.0,4261.087936638367,55
CustomerId_2595,79,149819.0,4261.087936638367,54
CustomerId_2595,79,149819.0,4261.087936638367,53
CustomerId_2595,79,149819.0,4261.087936638367,51
CustomerId_2595,79,149819.0,4261.087936638367,50
CustomerId_2595,79,149819.0,4261.087936638367,49
CustomerId_2596,4,375.0,821.6789214772399,67
CustomerId_2597,3,4800.0,2163.3307652783938,15
CustomerId_2598,17,22670.0,2362.4641298241722,86
CustomerId_2598,17,22670.0,2362.4641298241722,85
CustomerId_2599,6,20000.0,7814.516406449389,32
CustomerId_2600,1,-1000.0,0.0,31
CustomerId_2601,12,21830.0,2231.947613971966,79
CustomerId_2601,12,21830.0,2231.947613971966,71
CustomerId_2601,12,21830.0,2231.947613971966,70
CustomerId_2601,12,21830.0,2231.947613971966,69
CustomerId_2601,12,21830.0,2231.947613971966,23
CustomerId_2602,13,6300.0,747.8119793171652,82
CustomerId_2602,13,6300.0,747.8119793171652,81
CustomerId_2602,13,6300.0,747.8119793171652,77
CustomerId_2603,14,80000.0,9019.795080638101,81
CustomerId_2603,14,80000.0,9019.795080638101,4
CustomerId_2604,73,253434.0,7678.31310626981,26
CustomerId_2604,73,253434.0,7678.31310626981,25
CustomerId_2604,73,253434.0,7678.31310626981,24
CustomerId_2604,73,253434.0,7678.31310626981,23
CustomerId_2604,73,253434.0,7678.31310626981,22
CustomerId_2604,73,253434.0,7678.31310626981,21
CustomerId_2604,73,253434.0,7678.31310626981,19
CustomerId_2605,11,60000.0,6202.638734661828,46
CustomerId_2605,11,60000.0,6202.638734661828,11
CustomerId_2607,153,143400.0,1433.0174482419757,24
CustomerId_2607,153,143400.0,1433.0174482419757,21
CustomerId_2607,153,143400.0,1433.0174482419757,19
CustomerId_2607,153,143400.0,1433.0174482419757,18
CustomerId_2607,153,143400.0,1433.0174482419757,17
CustomerId_2607,153,143400.0,1433.0174482419757,16
CustomerId_2607,153,143400.0,1433.0174482419757,15
CustomerId_2607,153,143400.0,1433.0174482419757,14
CustomerId_2607,153,143400.0,1433.0174482419757,13
CustomerId_2607,153,143400.0,1433.0174482419757,11
CustomerId_2607,153,143400.0,1433.0174482419757,10
CustomerId_2607,153,143400.0,1433.0174482419757,9
CustomerId_2607,153,143400.0,1433.0174482419757,8
CustomerId_2607,153,143400.0,1433.0174482419757,7
CustomerId_2607,153,143400.0,1433.0174482419757,6
CustomerId_2607,153,143400.0,1433.0174482419757,5
CustomerId_2607,153,143400.0,1433.0174482419757,4
CustomerId_2607,153,143400.0,1433.0174482419757,3
CustomerId_2607,153,143400.0,1433.0174482419757,2
CustomerId_2607,153,143400.0,1433.0174482419757,1
CustomerId_2607,153,143400.0,1433.0174482419757,0
CustomerId_2609,52,118630.0,9122.097503218227,59
CustomerId_2609,52,118630.0,9122.097503218227,58
CustomerId_2609,52,118630.0,9122.097503218227,57
CustomerId_2609,52,118630.0,9122.097503218227,56
CustomerId_2609,52,118630.0,9122.097503218227,55
CustomerId_2609,52,118630.0,9122.097503218227,54
CustomerId_2609,52,118630.0,9122.097503218227,53
CustomerId_2609,52,118630.0,9122.097503218227,51
CustomerId_2609,52,118630.0,9122.097503218227,50
CustomerId_2609,52,118630.0,9122.097503218227,49
CustomerId_2609,52,118630.0,9122.097503218227,48
CustomerId_2609,52,118630.0,9122.097503218227,44
CustomerId_2609,52,118630.0,9122.097503218227,43
CustomerId_2609,52,118630.0,9122.097503218227,41
CustomerId_2609,52,118630.0,9122.097503218227,40
CustomerId_2609,52,118630.0,9122.097503218227,39
CustomerId_2610,3,-50.0,1000.4165798972613,4
CustomerId_2612,532,685635.45,4035.56784873629,55
CustomerId_2612,532,685635.45,4035.56784873629,32
CustomerId_2612,532,685635.45,4035.56784873629,31
CustomerId_2612,532,685635.45,4035.56784873629,28
CustomerId_2612,532,685635.45,4035.56784873629,27
CustomerId_2612,532,685635.45,4035.56784873629,26
CustomerId_2612,532,685635.45,4035.56784873629,25
CustomerId_2612,532,685635.45,4035.56784873629,24
CustomerId_2612,532,685635.45,4035.56784873629,23
CustomerId_2612,532,685635.45,4035.56784873629,22
CustomerId_2612,532,685635.45,4035.56784873629,21
CustomerId_2612,532,685635.45,4035.56784873629,20
CustomerId_2612,532,685635.45,4035.56784873629,19
CustomerId_2612,532,685635.45,4035.56784873629,18
CustomerId_2612,532,685635.45,4035.56784873629,17
CustomerId_2612,532,685635.45,4035.56784873629,16
CustomerId_2612,532,685635.45,4035.56784873629,15
CustomerId_2612,532,685635.45,4035.56784873629,14
CustomerId_2612,532,685635.45,4035.56784873629,13
CustomerId_2612,532,685635.45,4035.56784873629,12
CustomerId_2612,532,685635.45,4035.56784873629,11
CustomerId_2612,532,685635.45,4035.56784873629,10
CustomerId_2612,532,685635.45,4035.56784873629,9
CustomerId_2612,532,685635.45,4035.56784873629,8
CustomerId_2612,532,685635.45,4035.56784873629,6
CustomerId_2612,532,685635.45,4035.56784873629,5
CustomerId_2612,532,685635.45,4035.56784873629,4
CustomerId_2612,532,685635.45,4035.56784873629,3
CustomerId_2612,532,685635.45,4035.56784873629,2
CustomerId_2613,1,500.0,0.0,48
CustomerId_2614,7,40000.0,6237.368187365718,39
CustomerId_2614,7,40000.0,6237.368187365718,34
CustomerId_2614,7,40000.0,6237.368187365718,33
CustomerId_2615,13,29430.0,3531.146033187003,41
CustomerId_2615,13,29430.0,3531.146033187003,39
CustomerId_2615,13,29430.0,3531.146033187003,38
CustomerId_2615,13,29430.0,3531.146033187003,37
CustomerId_2615,13,29430.0,3531.146033187003,34
CustomerId_2616,5,1880.0,1151.4686274493108,5
CustomerId_2616,5,1880.0,1151.4686274493108,2
CustomerId_2617,10,60000.0,7241.853660800143,19
CustomerId_2617,10,60000.0,7241.853660800143,18
CustomerId_2617,10,60000.0,7241.853660800143,11
CustomerId_2618,6,19000.0,7626.707459098367,53
CustomerId_2619,1,500.0,0.0,26
CustomerId_2621,1,2000.0,0.0,71
CustomerId_2623,15,48548.0,4660.636833656758,47
CustomerId_2623,15,48548.0,4660.636833656758,46
CustomerId_2623,15,48548.0,4660.636833656758,45
CustomerId_2625,1,1000.0,0.0,82
CustomerId_2626,1,2000.0,0.0,90
CustomerId_2627,5,20000.0,6745.368781616021,4
CustomerId_2628,1,10000.0,0.0,83
CustomerId_2630,5,159000.0,44144.08227611035,59
CustomerId_2630,5,159000.0,44144.08227611035,58
CustomerId_2631,1,1000.0,0.0,18
CustomerId_2632,30,29935.0,2024.1961818142192,32
CustomerId_2632,30,29935.0,2024.1961818142192,31
CustomerId_2632,30,29935.0,2024.1961818142192,30
CustomerId_2632,30,29935.0,2024.1961818142192,29
CustomerId_2633,8,18980.0,3971.037108147658,68
CustomerId_2633,8,18980.0,3971.037108147658,61
CustomerId_2634,4,8500.0,5452.44593431853,48
CustomerId_2634,4,8500.0,5452.44593431853,30
CustomerId_2635,1,50.0,0.0,1
CustomerId_2636,1,82000.0,0.0,22
CustomerId_2637,7,39000.0,9431.456989902512,54
CustomerId_2638,5,20000.0,6745.368781616021,4
CustomerId_2639,6,5895.0,1594.659054469011,19
CustomerId_2639,6,5895.0,1594.659054469011,17
CustomerId_2639,6,5895.0,1594.659054469011,16
CustomerId_2641,9,55030.2,8474.81620803661,8
CustomerId_2641,9,55030.2,8474.81620803661,6
CustomerId_2641,9,55030.2,8474.81620803661,3
CustomerId_2642,21,11386.5,707.5851993122201,89
CustomerId_2642,21,11386.5,707.5851993122201,88
CustomerId_2642,21,11386.5,707.5851993122201,67
CustomerId_2642,21,11386.5,707.5851993122201,50
CustomerId_2642,21,11386.5,707.5851993122201,23
CustomerId_2643,151,589576.85,5392.512587426998,89
CustomerId_2643,151,589576.85,5392.512587426998,88
CustomerId_2643,151,589576.85,5392.512587426998,81
CustomerId_2643,151,589576.85,5392.512587426998,80
CustomerId_2643,151,589576.85,5392.512587426998,75
CustomerId_2643,151,589576.85,5392.512587426998,73
CustomerId_2643,151,589576.85,5392.512587426998,67
CustomerId_2643,151,589576.85,5392.512587426998,60
CustomerId_2643,151,589576.85,5392.512587426998,54
CustomerId_2643,151,589576.85,5392.512587426998,53
CustomerId_2643,151,589576.85,5392.512587426998,52
CustomerId_2643,151,589576.85,5392.512587426998,51
CustomerId_2643,151,589576.85,5392.512587426998,49
CustomerId_2643,151,589576.85,5392.512587426998,47
CustomerId_2643,151,589576.85,5392.512587426998,45
CustomerId_2643,151,589576.85,5392.512587426998,43
CustomerId_2643,151,589576.85,5392.512587426998,42
CustomerId_2643,151,589576.85,5392.512587426998,41
CustomerId_2643,151,589576.85,5392.512587426998,40
CustomerId_2643,151,589576.85,5392.512587426998,39
CustomerId_2643,151,589576.85,5392.512587426998,38
CustomerId_2643,151,589576.85,5392.512587426998,36
CustomerId_2643,151,589576.85,5392.512587426998,33
